iso_time,freq_hz,strength_db,smoothed_db,peakhold_db,cadence_hz,cadence_conf,locked
2026-05-21T15:38:30.593544,3041.6,-49.39,-50.01,-48.64,3.16,0.37,1
2026-05-21T15:38:30.745812,3041.6,-49.75,-49.9,-49.24,3.12,0.37,1
2026-05-21T15:38:30.877538,3041.6,-51.88,-50.35,-49.84,3.12,0.4,1
2026-05-21T15:38:31.050115,3041.6,-51.66,-50.66,-50.44,3.12,0.41,1
2026-05-21T15:38:31.168558,3041.6,-53.13,-51.15,-51.04,3.12,0.41,1
2026-05-21T15:38:31.335917,3041.6,-52.71,-51.52,-51.64,3.12,0.42,1
2026-05-21T15:38:31.434043,3041.6,-54.73,-52.12,-52.24,3.09,0.43,1
2026-05-21T15:38:31.571643,3041.6,-55.98,-52.88,-52.84,3.09,0.44,1
2026-05-21T15:38:31.710137,3041.6,-55.38,-53.49,-53.44,3.12,0.45,1
2026-05-21T15:38:31.838520,3041.6,-53.23,-53.65,-53.23,3.12,0.46,1
2026-05-21T15:38:31.946124,3041.6,-51.18,-53.13,-51.18,3.12,0.43,1
2026-05-21T15:38:32.042303,3046.9,-50.53,-52.56,-50.53,3.09,0.41,1
2026-05-21T15:38:32.202253,3046.9,-50.87,-52.21,-50.87,3.09,0.38,1
2026-05-21T15:38:32.350776,3046.9,-49.59,-51.64,-49.59,2.91,0.37,1
2026-05-21T15:38:32.461729,3046.9,-49.18,-51.35,-49.18,2.91,0.36,1
2026-05-21T15:38:32.559940,3046.9,-52.56,-51.58,-49.78,2.91,0.36,1
2026-05-21T15:38:32.702589,3046.9,-54.81,-52.11,-50.38,2.94,0.32,1
2026-05-21T15:38:32.821220,3046.9,-55.72,-52.82,-50.98,2.94,0.33,1
2026-05-21T15:38:32.928820,3046.9,-55.28,-53.36,-51.58,2.98,0.3,1
2026-05-21T15:38:33.025671,3046.9,-54.59,-53.66,-52.18,2.98,0.33,1
2026-05-21T15:38:33.250654,3046.9,-56.77,-54.14,-52.78,2.94,0.25,0
2026-05-21T15:38:33.357202,3046.9,-54.25,-54.23,-53.38,2.94,0.25,0
2026-05-21T15:38:33.496975,3046.9,-53.68,-54.12,-53.68,2.94,0.26,1
2026-05-21T15:38:33.603525,3046.9,-55.24,-54.32,-54.28,2.91,0.26,1
2026-05-21T15:38:33.761376,3046.9,-54.66,-54.54,-54.66,2.91,0.26,1
2026-05-21T15:38:33.919542,3046.9,-54.09,-54.55,-54.09,2.94,0.26,1
2026-05-21T15:38:34.052589,3046.9,-52.02,-53.99,-52.02,2.91,0.23,0
2026-05-21T15:38:34.181073,3046.9,-51.69,-53.47,-51.69,2.94,0.24,0
2026-05-21T15:38:34.360219,3046.9,-54.36,-53.56,-52.29,2.94,0.21,0
2026-05-21T15:38:34.484056,3046.9,-56.15,-54.06,-52.89,2.94,0.23,0
2026-05-21T15:38:34.615297,3046.9,-55.92,-54.53,-53.49,2.94,0.27,1
2026-05-21T15:38:34.760723,3046.9,-56.19,-54.88,-54.09,2.94,0.27,1
2026-05-21T15:38:34.860032,3046.9,-57.86,-55.41,-54.69,2.98,0.23,0
2026-05-21T15:38:34.976017,3046.9,-56.19,-55.77,-55.29,2.98,0.15,0
2026-05-21T15:38:35.132772,3046.9,-54.38,-55.57,-54.38,3.01,0.16,0
2026-05-21T15:38:35.254534,3046.9,-53.94,-55.25,-53.94,1.49,0.13,0
2026-05-21T15:38:35.406599,3046.9,-54.05,-54.95,-54.01,2.94,0.16,0
2026-05-21T15:38:35.535221,3046.9,-55.38,-54.91,-54.4,2.98,0.12,0
2026-05-21T15:38:35.710752,3046.9,-54.72,-54.99,-54.72,2.98,0.16,0
2026-05-21T15:38:35.880906,3052.3,-55.12,-55.0,-55.12,3.01,0.16,0
2026-05-21T15:38:36.003366,3052.3,-60.66,-56.0,-55.72,3.01,0.12,0
2026-05-21T15:38:36.152317,3052.3,-58.64,-56.76,-56.32,2.98,0.11,0
2026-05-21T15:38:36.284892,3052.3,-59.19,-57.25,-56.92,2.98,0.17,0
2026-05-21T15:38:36.454617,3052.3,-61.6,-57.95,-57.52,2.5,0.16,0
2026-05-21T15:38:36.651269,3052.3,-60.88,-58.66,-58.12,3.73,0.17,0
2026-05-21T15:38:36.820878,3052.3,-58.51,-58.76,-58.51,2.98,0.15,0
2026-05-21T15:38:36.969375,3052.3,-57.98,-58.58,-57.98,2.5,0.2,0
2026-05-21T15:38:37.102035,3052.3,-60.54,-58.95,-58.58,2.5,0.23,0
2026-05-21T15:38:37.211900,3052.3,-61.94,-59.5,-59.18,2.5,0.22,0
2026-05-21T15:38:37.356892,3052.3,-61.88,-60.01,-59.78,3.47,0.23,0
2026-05-21T15:38:37.484822,3052.3,-61.18,-60.29,-60.38,3.47,0.25,0
2026-05-21T15:38:37.697410,3052.3,-62.51,-60.71,-60.98,3.47,0.27,1
2026-05-21T15:38:37.791592,3052.3,-64.49,-61.45,-61.58,3.52,0.28,1
2026-05-21T15:38:37.931934,3052.3,-64.42,-62.12,-62.18,3.52,0.27,1
2026-05-21T15:38:38.034527,3052.3,-64.22,-62.63,-62.78,3.16,0.22,0
2026-05-21T15:38:38.151127,3052.3,-63.01,-62.78,-63.01,3.12,0.22,0
2026-05-21T15:38:38.256196,2761.6,-69.02,-64.14,-63.61,5.95,0.25,1
2026-05-21T15:38:38.405967,2702.4,-67.31,-65.0,-64.21,5.95,0.25,0
2026-05-21T15:38:38.549975,3057.7,-64.97,-64.98,-64.81,2.07,0.16,0
2026-05-21T15:38:38.638027,3052.3,-64.69,-64.94,-64.69,1.54,0.24,0
2026-05-21T15:38:38.836940,3052.3,-63.22,-64.65,-63.22,1.54,0.25,0
2026-05-21T15:38:38.950390,3052.3,-63.68,-64.44,-63.68,1.54,0.26,1
2026-05-21T15:38:39.152275,3052.3,-66.37,-64.82,-64.28,3.42,0.25,0
2026-05-21T15:38:39.281599,3052.3,-63.65,-64.6,-63.65,3.38,0.23,0
2026-05-21T15:38:39.387363,3052.3,-63.21,-64.29,-63.21,3.42,0.24,0
2026-05-21T15:38:39.532753,3052.3,-65.39,-64.42,-63.81,3.38,0.17,0
2026-05-21T15:38:39.632847,3052.3,-67.71,-65.15,-64.41,4.72,0.13,0
2026-05-21T15:38:39.745724,3052.3,-64.26,-65.09,-64.26,2.07,0.16,0
2026-05-21T15:38:39.895027,3052.3,-60.14,-64.01,-60.14,1.68,0.11,0
2026-05-21T15:38:39.989888,3052.3,-60.42,-63.18,-60.37,1.68,0.13,0
2026-05-21T15:38:40.164421,3052.3,-62.15,-62.75,-61.19,2.0,0.1,0
2026-05-21T15:38:40.276883,3052.3,-60.88,-62.31,-60.88,2.48,0.13,0
2026-05-21T15:38:40.419994,3052.3,-58.77,-61.65,-58.77,1.82,0.23,0
2026-05-21T15:38:40.526753,3052.3,-60.69,-61.33,-59.37,1.8,0.23,0
2026-05-21T15:38:40.642961,3052.3,-60.93,-61.19,-59.97,1.81,0.23,0
2026-05-21T15:38:40.793467,3052.3,-62.16,-61.57,-60.57,1.81,0.25,0
2026-05-21T15:38:40.907772,3052.3,-59.11,-61.0,-59.11,1.81,0.2,0
2026-05-21T15:38:41.019477,3052.3,-58.58,-60.45,-58.58,1.64,0.19,0
2026-05-21T15:38:41.122021,3052.3,-61.04,-60.4,-59.18,1.63,0.2,0
2026-05-21T15:38:41.236140,3052.3,-62.65,-60.82,-59.78,1.66,0.19,0
2026-05-21T15:38:41.361009,3052.3,-62.87,-61.28,-60.38,1.63,0.17,0
2026-05-21T15:38:41.533168,3052.3,-59.8,-61.06,-59.8,1.55,0.21,0
2026-05-21T15:38:41.653865,3052.3,-59.5,-60.72,-59.5,1.61,0.23,0
2026-05-21T15:38:41.768694,3052.3,-58.51,-60.24,-58.51,2.12,0.16,0
2026-05-21T15:38:41.908061,3052.3,-55.41,-59.32,-55.41,2.5,0.14,0
2026-05-21T15:38:42.069976,3052.3,-55.8,-58.46,-55.3,2.5,0.1,0
2026-05-21T15:38:42.257665,3052.3,-59.15,-58.27,-55.9,1.63,0.13,0
2026-05-21T15:38:42.378005,3052.3,-60.52,-58.68,-56.5,1.63,0.12,0
2026-05-21T15:38:42.548616,3052.3,-56.04,-58.52,-56.04,1.54,0.21,0
2026-05-21T15:38:42.671746,3052.3,-54.54,-57.71,-54.54,1.58,0.2,0
2026-05-21T15:38:42.777046,3052.3,-53.2,-56.69,-53.2,1.58,0.22,0
2026-05-21T15:38:42.882109,3052.3,-52.19,-55.69,-52.19,1.0,0.2,0
2026-05-21T15:38:42.995889,3052.3,-52.16,-54.9,-52.16,4.39,0.21,0
2026-05-21T15:38:43.150650,3052.3,-54.93,-54.7,-52.76,4.17,0.26,1
2026-05-21T15:38:43.250014,3052.3,-54.62,-54.62,-53.36,4.1,0.25,1
2026-05-21T15:38:43.354516,3052.3,-53.58,-54.46,-53.58,4.1,0.23,0
2026-05-21T15:38:43.504534,3052.3,-52.66,-53.94,-52.66,4.1,0.26,1
2026-05-21T15:38:43.617904,3052.3,-51.43,-53.52,-51.43,4.1,0.31,1
2026-05-21T15:38:43.717123,3052.3,-51.55,-53.09,-51.55,4.1,0.32,1
2026-05-21T15:38:43.917963,3052.3,-51.09,-52.51,-51.09,4.1,0.31,1
2026-05-21T15:38:44.032277,3052.3,-51.85,-52.26,-51.1,4.1,0.28,1
2026-05-21T15:38:44.150135,3052.3,-53.78,-52.45,-51.7,4.17,0.21,0
2026-05-21T15:38:44.258692,3052.3,-57.21,-53.36,-52.3,4.17,0.19,0
2026-05-21T15:38:44.385238,3052.3,-55.91,-53.91,-52.9,4.17,0.16,0
2026-05-21T15:38:44.550771,3052.3,-54.25,-54.12,-53.8,4.17,0.14,0
2026-05-21T15:38:44.652617,3052.3,-55.33,-54.43,-54.4,4.17,0.16,0
2026-05-21T15:38:44.752713,3052.3,-56.55,-54.74,-55.0,4.17,0.15,0
2026-05-21T15:38:44.927944,3052.3,-54.32,-54.75,-54.32,4.17,0.13,0
2026-05-21T15:38:45.050760,3052.3,-55.0,-54.77,-54.92,1.03,0.11,0
2026-05-21T15:38:45.153892,3052.3,-56.25,-54.89,-54.57,1.04,0.11,0
2026-05-21T15:38:45.319701,3052.3,-56.11,-55.26,-55.17,4.17,0.13,0
2026-05-21T15:38:45.448748,3046.9,-55.73,-55.27,-55.13,4.17,0.14,0
2026-05-21T15:38:45.556272,3046.9,-55.46,-55.34,-55.46,2.58,0.16,0
2026-05-21T15:38:45.677331,3046.9,-56.64,-55.64,-56.06,4.17,0.16,0
2026-05-21T15:38:45.851963,3046.9,-57.08,-55.94,-56.66,2.6,0.15,0
2026-05-21T15:38:45.960509,3046.9,-57.99,-56.46,-57.26,4.17,0.15,0
2026-05-21T15:38:46.087026,3046.9,-57.56,-56.71,-57.56,4.17,0.19,0
2026-05-21T15:38:46.216181,3046.9,-57.25,-56.86,-57.25,4.17,0.18,0
2026-05-21T15:38:46.310061,3046.9,-55.15,-56.73,-55.15,2.81,0.15,0
2026-05-21T15:38:46.451555,3046.9,-53.64,-56.03,-53.64,2.78,0.12,0
2026-05-21T15:38:46.561235,3046.9,-53.55,-55.52,-53.55,1.03,0.12,0
2026-05-21T15:38:46.673719,3046.9,-55.25,-55.28,-53.79,1.03,0.13,0
2026-05-21T15:38:46.790799,3046.9,-55.02,-55.21,-54.39,1.03,0.16,0
2026-05-21T15:38:46.921093,3046.9,-58.1,-55.57,-54.99,2.63,0.1,0
2026-05-21T15:38:47.067481,3046.9,-57.0,-55.96,-55.89,2.63,0.15,0
2026-05-21T15:38:47.206949,3046.9,-56.61,-56.17,-56.49,2.66,0.15,0
2026-05-21T15:38:47.334971,3046.9,-58.09,-56.59,-57.09,2.63,0.14,0
2026-05-21T15:38:47.447316,3046.9,-56.04,-56.53,-56.04,2.63,0.13,0
2026-05-21T15:38:47.552209,3046.9,-54.58,-56.22,-54.58,1.0,0.15,0
2026-05-21T15:38:47.668627,3046.9,-54.58,-55.86,-54.58,1.0,0.17,0
2026-05-21T15:38:47.828389,3052.3,-52.84,-54.92,-52.84,4.03,0.14,0
2026-05-21T15:38:47.985572,3052.3,-53.02,-54.52,-53.02,3.97,0.17,0
2026-05-21T15:38:48.100471,3052.3,-53.07,-54.19,-53.07,3.73,0.25,0
2026-05-21T15:38:48.208433,3052.3,-53.48,-53.99,-53.38,3.68,0.22,0
2026-05-21T15:38:48.338397,3052.3,-57.08,-54.47,-53.98,3.68,0.22,0
2026-05-21T15:38:48.451964,3052.3,-58.18,-55.28,-54.58,3.68,0.21,0
2026-05-21T15:38:48.552653,3052.3,-57.64,-55.87,-55.18,3.68,0.22,0
2026-05-21T15:38:48.709384,3052.3,-55.37,-55.91,-55.37,3.68,0.22,0
2026-05-21T15:38:48.831718,3052.3,-53.71,-55.56,-53.71,3.73,0.18,0
2026-05-21T15:38:48.923326,3052.3,-53.56,-55.13,-53.56,3.68,0.18,0
2026-05-21T15:38:49.051702,3052.3,-54.75,-54.97,-54.16,3.73,0.19,0
2026-05-21T15:38:49.174931,3052.3,-56.99,-55.38,-54.76,3.97,0.19,0
2026-05-21T15:38:49.354250,3052.3,-56.13,-55.67,-55.36,3.73,0.14,0
2026-05-21T15:38:49.448506,3052.3,-53.48,-55.42,-53.48,3.68,0.14,0
2026-05-21T15:38:49.588563,3052.3,-52.51,-54.78,-52.51,3.68,0.14,0
2026-05-21T15:38:49.709946,3052.3,-50.75,-54.02,-50.75,6.1,0.13,0
2026-05-21T15:38:49.813799,3052.3,-50.71,-53.38,-50.71,6.1,0.16,0
2026-05-21T15:38:49.941378,3052.3,-51.79,-52.93,-51.15,6.1,0.16,0
2026-05-21T15:38:50.060439,3052.3,-49.32,-52.27,-49.32,4.03,0.16,0
2026-05-21T15:38:50.167856,3052.3,-50.24,-51.82,-49.92,3.97,0.17,0
2026-05-21T15:38:50.278437,3052.3,-51.26,-51.59,-50.52,3.68,0.16,0
2026-05-21T15:38:50.394200,3052.3,-50.82,-51.59,-50.82,3.21,0.27,1
2026-05-21T15:38:50.505400,3052.3,-50.16,-51.3,-50.16,3.16,0.27,1
2026-05-21T15:38:50.630477,3052.3,-52.96,-51.39,-50.55,3.05,0.25,1
2026-05-21T15:38:50.744281,3052.3,-55.36,-52.16,-51.15,3.05,0.25,1
2026-05-21T15:38:50.864071,3052.3,-54.28,-52.74,-51.75,3.01,0.27,1
2026-05-21T15:38:50.972638,3052.3,-53.45,-52.97,-52.35,3.01,0.28,1
2026-05-21T15:38:51.087452,3052.3,-52.83,-52.94,-52.83,2.98,0.29,1
2026-05-21T15:38:51.273883,3052.3,-52.81,-52.82,-52.43,2.91,0.28,1
2026-05-21T15:38:51.404371,3052.3,-53.94,-52.93,-52.92,2.91,0.28,1
2026-05-21T15:38:51.563683,3052.3,-54.05,-53.29,-53.52,2.94,0.29,1
2026-05-21T15:38:51.702380,3052.3,-51.84,-53.14,-51.84,2.94,0.3,1
2026-05-21T15:38:51.857448,3052.3,-48.51,-51.89,-48.51,2.94,0.21,0
2026-05-21T15:38:51.968376,3052.3,-49.44,-51.28,-49.07,2.94,0.2,0
2026-05-21T15:38:52.119749,3052.3,-50.6,-50.95,-49.97,2.94,0.28,1
2026-05-21T15:38:52.250386,3052.3,-49.47,-50.69,-49.47,2.94,0.28,1
2026-05-21T15:38:52.347941,3052.3,-51.64,-50.7,-50.07,2.94,0.3,1
2026-05-21T15:38:52.503376,3052.3,-56.21,-51.55,-50.67,2.94,0.25,0
2026-05-21T15:38:52.669121,3052.3,-56.08,-53.0,-51.57,2.94,0.22,0
2026-05-21T15:38:52.833870,3052.3,-55.99,-53.72,-52.17,2.94,0.23,0
2026-05-21T15:38:52.951833,3052.3,-56.74,-54.39,-52.77,2.94,0.21,0
2026-05-21T15:38:53.075657,3052.3,-54.53,-54.55,-53.37,2.91,0.14,0
2026-05-21T15:38:53.216208,3046.9,-48.31,-52.63,-48.31,1.06,0.08,0
2026-05-21T15:38:53.335502,3046.9,-48.47,-51.71,-48.47,2.94,0.11,0
2026-05-21T15:38:53.425729,3046.9,-50.68,-51.35,-49.07,2.98,0.15,0
2026-05-21T15:38:53.543332,3046.9,-51.69,-51.44,-49.67,2.98,0.12,0
2026-05-21T15:38:53.677104,3046.9,-54.54,-52.02,-50.57,2.98,0.11,0
2026-05-21T15:38:53.783754,3046.9,-53.73,-52.55,-51.17,2.98,0.09,0
2026-05-21T15:38:53.913034,3046.9,-51.27,-52.33,-51.27,3.01,0.08,0
2026-05-21T15:38:54.080951,3046.9,-51.11,-52.03,-51.11,3.01,0.08,0
2026-05-21T15:38:54.254269,3046.9,-53.05,-52.26,-52.01,1.07,0.1,0
2026-05-21T15:38:54.416793,3046.9,-52.32,-52.07,-51.71,2.36,0.1,0
2026-05-21T15:38:54.548651,3046.9,-50.62,-51.78,-50.62,2.45,0.12,0
2026-05-21T15:38:54.682975,3046.9,-50.55,-51.59,-50.55,2.5,0.1,0
2026-05-21T15:38:54.801185,3046.9,-49.97,-51.27,-49.97,1.07,0.15,0
2026-05-21T15:38:54.903256,3046.9,-49.84,-50.93,-49.84,1.07,0.12,0
2026-05-21T15:38:55.042187,3046.9,-50.55,-50.82,-50.44,1.0,0.1,0
2026-05-21T15:38:55.147298,3046.9,-50.92,-50.86,-50.92,2.48,0.12,0
2026-05-21T15:38:55.260104,3046.9,-50.77,-50.83,-50.77,2.48,0.14,0
2026-05-21T15:38:55.379888,3046.9,-51.42,-50.83,-50.43,2.48,0.13,0
2026-05-21T15:38:55.516246,3046.9,-52.04,-51.01,-51.03,1.37,0.14,0
2026-05-21T15:38:55.604239,3046.9,-51.98,-51.12,-51.33,1.36,0.13,0
2026-05-21T15:38:55.732587,3046.9,-51.69,-51.28,-51.69,1.37,0.14,0
2026-05-21T15:38:55.841614,3046.9,-52.4,-51.43,-51.78,2.48,0.12,0
2026-05-21T15:38:55.986009,3046.9,-49.88,-51.24,-49.88,2.58,0.12,0
2026-05-21T15:38:56.111695,3046.9,-50.25,-50.97,-50.09,2.58,0.18,0
2026-05-21T15:38:56.249676,3046.9,-54.35,-51.35,-50.69,2.58,0.2,0
2026-05-21T15:38:56.365789,3046.9,-51.86,-51.45,-51.29,2.69,0.21,0
2026-05-21T15:38:56.483274,3046.9,-50.77,-51.36,-50.77,2.72,0.25,1
2026-05-21T15:38:56.591514,3046.9,-53.0,-51.65,-51.37,2.72,0.24,0
2026-05-21T15:38:56.729290,3046.9,-55.18,-52.26,-51.97,2.72,0.24,0
2026-05-21T15:38:56.855706,3046.9,-54.62,-52.86,-52.57,2.72,0.26,1
2026-05-21T15:38:56.962639,3046.9,-52.45,-52.87,-52.45,2.75,0.26,1
2026-05-21T15:38:57.071106,3046.9,-52.59,-52.76,-52.48,2.75,0.27,1
2026-05-21T15:38:57.217220,3046.9,-55.46,-53.14,-53.08,2.75,0.26,1
2026-05-21T15:38:57.373255,3046.9,-55.86,-53.93,-53.98,2.75,0.26,1
2026-05-21T15:38:57.545052,3046.9,-57.07,-54.69,-54.88,2.75,0.29,1
2026-05-21T15:38:57.655244,3046.9,-53.35,-54.53,-53.35,2.75,0.29,1
2026-05-21T15:38:57.759599,3046.9,-53.35,-54.27,-53.35,2.75,0.3,1
2026-05-21T15:38:57.858414,3046.9,-55.76,-54.36,-53.79,2.75,0.31,1
2026-05-21T15:38:58.012888,3046.9,-60.83,-55.95,-54.69,2.78,0.27,1
2026-05-21T15:38:58.136470,3046.9,-57.06,-56.26,-55.29,2.78,0.26,1
2026-05-21T15:38:58.260781,3046.9,-56.52,-56.34,-55.89,2.91,0.28,1
2026-05-21T15:38:58.363684,3046.9,-56.42,-56.38,-56.42,2.91,0.29,1
2026-05-21T15:38:58.495964,3046.9,-56.67,-56.58,-56.67,2.91,0.28,1
2026-05-21T15:38:58.635114,3046.9,-53.91,-56.26,-53.91,2.94,0.25,0
2026-05-21T15:38:58.729092,3046.9,-52.41,-55.5,-52.41,2.91,0.24,0
2026-05-21T15:38:58.891998,3046.9,-52.89,-54.84,-52.34,1.5,0.13,0
2026-05-21T15:38:59.004018,3046.9,-53.83,-54.62,-52.94,1.49,0.14,0
2026-05-21T15:38:59.136447,3046.9,-53.92,-54.49,-53.54,1.49,0.15,0
2026-05-21T15:38:59.245167,3046.9,-54.52,-54.5,-54.14,1.49,0.1,0
2026-05-21T15:38:59.372344,3046.9,-54.85,-54.49,-54.33,2.5,0.12,0
2026-05-21T15:38:59.553066,3046.9,-54.86,-54.63,-54.86,1.47,0.1,0
2026-05-21T15:38:59.672444,3046.9,-53.49,-54.45,-53.49,3.47,0.1,0
2026-05-21T15:38:59.787420,3046.9,-52.63,-54.1,-52.63,3.47,0.1,0
2026-05-21T15:38:59.922453,3046.9,-53.94,-53.99,-53.23,1.04,0.13,0
2026-05-21T15:39:00.066902,3046.9,-55.36,-54.32,-53.83,1.04,0.16,0
2026-05-21T15:39:00.200213,3046.9,-56.06,-54.76,-54.43,1.04,0.17,0
2026-05-21T15:39:00.327367,3046.9,-55.22,-54.97,-55.03,1.04,0.19,0
2026-05-21T15:39:00.455577,3046.9,-55.11,-55.0,-55.11,1.04,0.17,0
2026-05-21T15:39:00.562036,3046.9,-55.75,-55.13,-55.65,3.62,0.2,0
2026-05-21T15:39:00.684761,3046.9,-56.11,-55.38,-56.11,3.62,0.26,1
2026-05-21T15:39:00.792229,3046.9,-53.9,-55.06,-53.9,1.04,0.23,0
2026-05-21T15:39:00.909967,3046.9,-53.95,-54.79,-53.95,1.04,0.24,0
2026-05-21T15:39:01.023992,3046.9,-54.57,-54.65,-53.97,1.04,0.2,0
2026-05-21T15:39:01.200279,3046.9,-54.19,-54.71,-54.19,1.03,0.19,0
2026-05-21T15:39:01.327616,3046.9,-51.49,-54.16,-51.49,1.02,0.18,0
2026-05-21T15:39:01.426905,3046.9,-50.56,-53.44,-50.56,1.03,0.11,0
2026-05-21T15:39:01.598011,3046.9,-52.33,-52.93,-51.46,1.68,0.13,0
